Name,RC,SMILES,charge,QCa,QCb,E_HOMO,E_LUMO,f_plus_Cb,f_minus_Cb,f_zero_Cb,f_plus_Ca,f_minus_Ca,f_zero_Ca,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S4-1.1,reactant,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c([H])c1[H],0,-0.044767912,-0.06497422,-204.27933595410568,20.019790511448925,0.08425175,0.11723254,0.10074215,0.06644763,0.049633168,0.0580404,-300375.49720534723,5.773989982903004,-300372.7449346728,-300374.7995050374
S4-1.1,intermediate,[H]c1c([H])c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],-1,-0.24121147,-0.056290343,-64.17853165182873,117.24926694535658,0.026619121,0.03106825,0.028843686,0.01399222,0.16800798,0.0910001,-575374.2691213952,7.5968361152336,-575370.4778388583,-575371.9550664149
S4-1.1,product,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c([H])c1[H],0,-0.034029663,-0.02386278,-197.73151633590564,27.545112457569644,0.02118776,0.02285711,0.022022434,0.027185008,0.019472182,0.023328595,-575740.3965430224,1.4570119213312864,-575737.4155342447,-575738.6078892841
S4-2o.1,reactant,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c(F)c1[H],0,-0.041789312,-0.06010687,-205.38163806765562,16.968088865278773,0.08141938,0.10898273,0.09520106,0.06275132,0.042650767,0.052701045,-362688.05626055074,0.7365273796021938,-362685.7653446288,-362687.3128105174
S4-2o.1,intermediate,[H]c1c([H])c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c(F)c1[H],-1,-0.24697913,-0.05350426,-65.76726749585131,112.55999344081157,0.029889867,0.037475403,0.033682637,0.019244418,0.1767224,0.097983405,-637686.3215666069,3.6801445418968797,-637679.2327164453,-637681.7876081
S4-2o.1,product,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c(F)c1[H],0,-0.037640464,-0.034074053,-200.30549630849785,22.307511076897182,0.014451742,0.012231056,0.013341399,0.021626696,0.0137515925,0.017689144,-638052.7217530435,0.9333827579393983,-638049.9775428025,-638051.7560576821
S4-2o.2,reactant,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c(F)c1[H],0,-0.041780617,-0.060090587,-205.37711845303912,16.966192762004287,0.08142336,0.10897799,0.09520067,0.06275782,0.042634696,0.052696254,-362688.0560237206,0.7421991284936666,-362685.58098790323,-362687.31203040795
S4-2o.2,intermediate,[H]c1c([H])c([H])c(N([H])C(=O)[C-:91]([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c(F)c1[H],-1,-0.23559389,-0.056398615,-62.881841755083535,112.16578317102116,0.030323312,0.030527292,0.030425303,0.020500958,0.16130182,0.09090139,-637683.973784048,1.947345125488937,-637679.8398849567,-637681.6105139346
S4-2o.2,product,[H]c1c([H])c([H])c(N([H])C(=O)[C:91]([H])([H])[C:92]([H])([H])[S:93]C([H])([H])[H])c(F)c1[H],0,-0.032902826,-0.024546534,-198.28285143173505,27.406017570948904,0.022368703,0.022614386,0.022491544,0.026954886,0.019103691,0.023029288,-638052.6676536346,2.073603320866823,-638049.381822173,-638050.6409473952
S4-4o.1,reactant,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)[C:91]([H])=[C:92]([H])[H])c1[H],0,-0.046065725,-0.061205525,-198.43736258608243,16.557854400719386,0.07274842,0.09271324,0.08273083,0.053967215,0.067388795,0.060678005,-325062.02062483545,1.6351974681019783,-325059.497160789,-325061.0198927233
